,22,3,3,4,3,3,3,3,3,3,3,2,3,2,4,3,3,3,
,23,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2.8125,
,24,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,3,2.75,
,Daily Max,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,3,3.3125,
6/14/2016,1,2,3,3,3,3,3,2,2,3,3,2,2,2,3,2,3,2.5625,
,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2.3125,
,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2.125,
,4,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2.125,
,5,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2.1875,
,6,2,3,3,2,3,2,2,2,2,3,2,2,3,2,2,2,2.3125,
,7,3,3,3,2,3,2,3,2,3,3,2,2,3,3,3,2,2.625,
,8,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2,2.75,
,9,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,2.9375,
,10,3,3,4,3,4,3,3,3,3,3,3,3,3,4,4,3,3.25,
,11,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3.1875,
,12,3,4,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3.25,
,13,3*,4,4,3,4,3,3,3,3,3,3,3,*,4,4,3,3.357142857,
,14,3*,4,4,3,4,3,3,3,3,3,3*,3,*,4,4,3,3.384615385,
,15,3*,4,4,3,3*,3,3,3,3,3,3*,3,3,4,4,3,3.307692308,
,16,3*,3,4,3,3*,3,3,3,3,3,3*,3,3,4,4,3,3.230769231,
,17,3,3,4,3,4,3,3*,3,3,3,3*,3,3,4,4,3,3.285714286,
,18,3,3,4,3,4,3,3*,3,3,3,3,3,3,4,3,3,3.2,
,19,3,3,4,3,4,3,3*,3,3,3,3,2,3,4,3,3,3.133333333,
,20,3,3,4,3,3,3,3*,3,3,3,2,2,3,3,3,3,2.933333333,
,21,3,3,4,3,3,3,3*,3,3,3,2,2,3,3,3,3,2.933333333,
,22,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2.75,
,23,2,3,3,2,3,3,2,3,2,3,2,2,2,3,3,3,2.5625,
,24,2,3,3,2,3,3,2,2,2,3,2,2,2,3,3,3,2.5,
,Daily Max,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,3,3.3125,
6/15/2016,1,2,3,3,2,3,2,2,2,2,3,2,2,2,3,3,3,2.4375,
,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2.3125,
,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2.1875,
,4,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,5,2,3,2,2,3,2,2,2,2,2*,2,2,2,2,2,2,2.133333333,
,6,2,3,3,2,3,2,2,2,2,2*,2,2,2,2,3,2,2.266666667,
,7,3,3,3,2,3,2,2,3,2,3,2,2,3,3,3,2,2.5625,
,8,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,2.8125,
,9,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,2.9375,
,10,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,2.9375,
,11,3,3,4,3,3,3,3,3*,3,3,3,3,3,3,3,3,3.066666667,
,12,3,3,4,3,3,3,3,3*,3,3,3,3,3,4,3*,3,3.142857143,
,13,3,4,4,3,3,3,3,3*,3,3,3,3,3,3,3*,3,3.142857143,
,14,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3.1875,
,15,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3.125,
,16,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3.125,
,17,3,3,4,3,3,3,3,3,3,3,3,2,3,4,3,3,3.0625,
,18,3,3,4,3,3,3,3,3,3,3,2,2,3,4,3,3,3,
,19,2,3,4,3,3,3,3,3,3,3,2,2,3,4,3,3,2.9375,
,20,2,3,4,3,3,3,3,2,2,3,2,2,2,4,3,3,2.75,
,21,2,3,4,3,3,3,2,2,2,3,2,2,2,3,3,3,2.625,
,22,2,3,3,2,3,3,2,2,2,3,2,2,2,3,3,3,2.5,
,23,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2.375,
,24,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2.3125,
,Daily Max,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3.25,
6/16/2016,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2.25,
,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2.25,
,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,4,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,5,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,6,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2.1875,
,7,2,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2.3125,
,8,2,3,3,2,3,2,2,3,2,3,2,2,2,3,3,2,2.4375,
,9,2,3,3,2,3,3,2,3,2,3,2,2,2,3,3,2,2.5,
,10,2,3,3,2,3,3,2,3,3,3,2,2,2,4,4,3,2.75,
,11,3,3,4,3,3*,3,3,3,3,3,2,2,2,4,4,3,3,
,12,3,3,4,3,3*,3,3,3,3,3,2,3,3,4,4,3,3.133333333,
,13,3,3*,4,3,3,3,3,3,3,3,2,3,3,4,4,3,3.133333333,
,14,3,3*,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3.066666667,
,15,3,3*,4,3,3,3,3,4,3,3,3,3,3,4,4,3,3.266666667,
,16,3,3*,4,3,3,4,3,4,3,3,3,3,3,4,4,4,3.4,
,17,3,3*,3*,3,3*,4,3,3,3,3,3,3,3,4,4,4,3.307692308,
,18,3,3*,3*,3,3*,4,3,3,3,3,3,3,3,4,4,4,3.307692308,
,19,3,3,4,3,3*,4,3,3,3,3,3,3,3,4,4,4,3.333333333,
,20,3,3,4,3,3*,4,3,3,3,3,3,3,2,4,4,3,3.2,
,21,3,3,4,3,3*,4,3,3,3,3,3,2,2,4,3,3,3.066666667,
,22,3,3,4,3,3*,3,3,3,3,2,2,2,2,4,3,3,2.866666667,
,23,3,3,4,3,3,3,3,3,3,2,2,2,2,4,3,3,2.875,
,24,3,3,3,3,3,3,2,3,3,2,2,2,2,4,3,3,2.75,
,Daily Max,3,3,4,3,3,4,3,4,3,3,3,3,3,4,4,4,3.375,
6/17/2016,1,3,3,3,3,3,3,2,2,3,2,2,2,2,4,3,3,2.6875,
,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,2.6875,
,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,3,3,2.75,
,4,2,3,3,3,3,3,2,3,3,3,2,2,2,3,3,2,2.625,
,5,2,3,3,3,2,3,2,3,3,3,2,2,1,3,3,2,2.5,
,6,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2.3125,
,7,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2.1875,
,8,2,3,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2.3125,
,9,2,3,3,3,3,3,2,2,3,3,2,2,2,3,3,3,2.625,
,10,3,3,4,3,3,3,3,3,3,3,2,2,2,3,4,3,2.9375,
,11,3,3,4,3,3,3,3,3,3,3,2,2,2,4,4,3,3,
,12,3*,3,4,3,3,3,3,3,3,3,2,2,2,4,3,3,2.933333333,
,13,3*,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3.133333333,
,14,3*,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3.133333333,
,15,3*,3,4,3,3*,3,3,3,3,3,3,3,3,4,3,3,3.142857143,
,16,3*,3,4,3,3*,4,3,3,3,3,3,3,3,4,3,3,3.214285714,
,17,3,3,4,3,3*,4,3,3,3,3,3,3,3,4,3,3,3.2,
,18,3,3,4,3,3*,4,3,3,3,3,3,3,3,4,3,3,3.2,
,19,2,3,4,3,3*,3,2,3,3,2,3,2,2,4,3,3,2.8,
,20,2,3,4,2,3*,3,2,3,2,2,2,2,2,3,2,3,2.466666667,
,21,2,3,4,2,3*,2,2,2,2,2,2,2,2,3,3,3,2.4,
,22,2,3,3,2,3*,2,2,2,2,3,2,2,2,3,3,3,2.4,
,23,2,3,3,2,3*,2,2,2,2,3,2,2,2,3,3,3,2.4,
,24,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2.3125,
,Daily Max,3,3,4,3,3,4,3,3,3,3,3,3,3,4,4,3,3.25,
6/18/2016,1,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2.25,
,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1.9375,
,7,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1.9375,
,8,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1.875,
,9,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0625,
,10,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2.125,
,11,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2.125,
,12,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2.25,
,13,2,2,3,2,2,2,2,2,2,2,2,2,2,4,3,3,2.3125,
,14,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,3,2.375,
,15,2,2,3,2,2,2,2,2,2,2,2,2,2,4,3,3,2.3125,
,16,2,2,3,2,2,2,2,2,2,2,2,2,2,4,3,3,2.3125,
,17,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,3,2.375,
,18,2,2,3,2,3,3,2,2,2,2,2,2,2,4,3,3,2.4375,
,19,2,2,3,2,3,3,2,2,2,2,2,2,2,3,3,3,2.375,
,20,2,2,3,2,3,3,2,2,2,2,2,2,2,4,2,3,2.375,
,21,2,2,3,2,3,3,2,2,2,2,2,2,2,4,2,3,2.375,
,22,2,2,3,2,2,3,2,2,2,2,2,2,2,4,2,3,2.3125,
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,24,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1.9375,
,Daily Max,2,2,3,2,3,3,2,2,2,2,2,2,2,4,3,3,2.4375,
6/19/2016,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,1.875,
,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1.6875,
,3,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1.6875,
,4,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1.4375,
,5,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1.4375,
,6,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1.25,
,7,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2*,1.4,
,8,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2*,1.6,
,9,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1.6875,
,10,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1.75,
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2.0625,
,12,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2.125,
,13,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2*,2.066666667,
,14,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2*,2.066666667,
,15,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2*,2.2,
,16,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3*,2.266666667,
,17,2,3,3,3,2,2,2,2,2,2*,2,2,2,3,3,3*,2.357142857,
,18,2,2,3,3,2,2,2,2,2,2*,2,2,2,3,3,2*,2.285714286,
,19,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3*,2.266666667,
,20,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3*,2.266666667,
,21,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3*,2.266666667,
,22,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3*,2.133333333,
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3*,2.066666667,
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2*,2.066666667,
,Daily Max,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2.375,
6/20/2016,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2*,2.066666667,
,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2*,2,
,3,1,2*,2,2,2,2,1,2,2,2,1,1,1,2,2,2*,1.642857143,
,4,1,1*,2,2,2,1,1,2,2,1,1,1,1,2,1,1*,1.428571429,
,5,1,1*,2,1,1,1,1*,1,2,1,1,1,1,2,1,1*,1.230769231,
,6,1,1*,2,1,1,1,1*,1,1,1,1,1,1,2,1,1*,1.153846154,
,7,1,1*,2,1,1,1,1,1,1,1,1,1,1,2,1,1*,1.142857143,
,8,1,2*,2,2,2,1,1,2,2,1,1,1,1,2,2,2*,1.5,
,9,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2*,1.666666667,
,10,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,1.9375,
,11,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.133333333,
,12,2,2*,2,2,3,2,2,2,2*,2,2,2,2,3,3,2,2.214285714,
,13,2,2*,2,2,3,3,2,2,2*,2,2,2,2,3,3,3,2.357142857,
,14,2,2*,3,2,3,3,2,2,2*,2,2,2,2,3,2,3,2.357142857,
,15,2,3*,3,2,3,3,2,3,3*,2,2,2,2,3,3,3,2.5,
,16,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,2.625,
,17,3*,3,3,3,3,3,3*,2,2,2,2,2,2,3,3,3,2.571428571,
,18,3*,3,3,2,3,2,3*,2,2,2,2,2,2,3,3,3,2.428571429,
,19,2*,2,3,2,3,2,2*,2,2,2,2,2,2,4,3,3,2.428571429,
,20,2*,2,3,2,3,2,2*,2,2,2,2,2,2,4,2,3,2.357142857,
,21,2,2,3,2,3,2,2,2,2,2,2,2,2,4,2,3,2.3125,
,22,2,2,3,2,3,2,2,2,2,2,2,2,2,4,2,3,2.3125,
,23,2,3,3,2,3,2,2,2,2,2,2,2,2,4,2,3,2.375,
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,Daily Max,3,3,3,3,3,3,3,3,3,2,2,2,2,4,3,3,2.8125,
6/21/2016,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,
,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1.875,
,3,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1.75,
,4,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1.6875,
,5,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1.625,
,6,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1.5625,
,7,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1.5625,
,8,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1.6875,
,9,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,2,1.875,
,10,2,2,2,2,2*,2,2,2,2,2,2,2,1,3,3,2,2.066666667,
,11,2,2,3,2,2*,2,2,2,2,2,2,2,2,3,3,2,2.2,
,12,2,2,3,2,3*,3,2,2,2,2,2,2,2,3,3,3,2.333333333,
,13,2,2,3,2,3*,3,3,2,2,2,2,2,2,3,3,3,2.4,
,14,2,3,3,3,3*,3,3,2,2,2*,2,2,3,3,3,3,2.642857143,
,15,2,3,3,3,3*,3,3,3,3,2*,2,3,3,3,3,3,2.857142857,
,16,2,3,3,3,3*,3,3,3,3,2*,2,2*,3,3,3,3,2.846153846,
,17,2,2,3,2,3*,3,3*,3,3,2,2,2*,3,3,3,3,2.615384615,
,18,2,3,3,2,3*,3,3*,3,3,2,2,2*,3,3,3,3,2.692307692,
,19,2,2,3,2,3,2,3*,2,2,2,2,2,3,3,3,3,2.4,
,20,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2.3125,
,21,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2.3125,
,22,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2.125,
,23,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2.125,
,24,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2.125,
,Daily Max,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2.8125,
6/22/2016,1,2,3,3,2,2,2,2,2,2,2,2,2,1,3,2,2,2.125,
,2,2,2,3,2,3,2,2,2,2,2,2,2,1,3,2,2,2.125,
,3,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,
,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1.875,
,5,2,2,2,2,2,2,2,2,2,2,1,2,*,2,2,2,1.933333333,
,6,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1.875,
,7,2,2,2,2,2,2,2,2,2,2*,1,2,1,2,2,2,1.866666667,
,8,2,2,3,2,2,2,2,2,2,2*,1,2,1,3,3,2,2.066666667,
,9,2,2,3,2,2,2,2,2,2,2*,2,2,2,3,3,2,2.2,
,10,2,2,3,2,3,2,2,2,2,2*,2,2,2,4,3,2,2.333333333,
,11,2,2,3,2,3,2*,2,2,2,2*,2,2,2,4,3,3,2.428571429,
,12,2,2,3,2,3,2*,2,2,2,2*,2,2,2,4,3,3,2.428571429,
,13,2,3,3,2,3,3*,3,2,3,3*,2,2,2,3,3,3,2.571428571,
,14,3,3,3,3,3,3*,3,3,3,3*,3,2,3,3,3,3,2.928571429,
,15,3,3,3,3,3,3,3,3,3,3*,3,2,3,3,3,3,2.933333333,
,16,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2.875,
,17,3,3,3,3,3,3*,3,3,3,2,3,2,3,4,3,3,2.933333333,
,18,2,3,3,3,3,3*,3,3,3,2,3,2,*,4,3,3,2.857142857,
,19,2,3,4,2,3,3*,3,2,3,2,2,2,*,4,3,3,2.714285714,
,20,2,3,4,2,3,2,2,2,2,2,2,2,*,3,3,3,2.466666667,
,21,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2.375,
,22,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2.25,
,23,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2.1875,
,24,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,Daily Max,3,3,4,3,3,3,3,3,3,3,3,2,3,4,3,3,3.0625,
6/23/2016,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2.125,
,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1.875,
,5,2,2,2,2,2,2*,2,2,2,1,1,2,1,2,3,2,1.866666667,
,6,2,2,2,2,2,2*,2,2,2,1,1,2,1,2,3,2,1.866666667,
,7,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,2,1.875,
,8,2,2*,3,2,2,2,2,2,2,2,1,2,2,2,3,2,2.066666667,
,9,2,2*,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2.266666667,
,10,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,2,2.3125,
,11,2,3,3,2,3,3,2,2,2,2,2,2,2,4,3,3,2.5,
,12,2,3,3,3,3,3,2,2,2,2,2,2,2,4,3,3,2.5625,
,13,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2.875,
,14,3,3,4,3,3,3,3,3*,3,3,3,2,3,4,3,3,3.066666667,
,15,3,3,4,3,3,3,3,3*,3,3,3,2,3,3,3,3,3,
,16,3,3,4,3,3,3,3,3*,3,3,3,2*,3,3,3,3,3.071428571,
,17,3,3*,3,3,3,3*,3,3,3,3,3,2*,3,4,3,3,3.076923077,
,18,2,3*,3,3,3,3*,3,3,3,2,2,2*,3,4,3,3,2.846153846,
,19,2,2,3,3,3,3,2,3,2,2,2,2*,3,4,3,3,2.666666667,
,20,2,2,3,3,3,3,2,3,2,2,2,2,2,4,3,3,2.5625,
,21,2,2,3,2,3,2,2,3,2,2,2,2,2,4,3,3,2.4375,
,22,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2.25,
,23,2,2,3,2,3,2,2,2,2,2,2,2,2,4,2,3,2.3125,
,24,2,2,3,2,3,2,2,2,2,2,2,2,2,4,2,3,2.3125,
,Daily Max,3,3,4,3,3,3,3,3,3,3,3,2,3,4,3,3,3.0625,
6/24/2016,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,4,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1.8125,
,5,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1.75,
,6,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1.8125,
,7,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1.75,
,8,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1.8125,
,9,2,2,3,2,2,2,2,2,2,2,2,2,1,3,3,2,2.125,
,10,2,2,3,2,2,2,2,2,2,2,2,2,2,4,3,2,2.25,
,11,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,2,2.3125,
,12,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,2,2.3125,
,13,2,2,3,2,3,3,3,2,3,2,2,2,2,4,3,2,2.5,
,14,2,3*,3,2,3,3,3,3,3,3*,3,2,2,4,3,3,2.785714286,
,15,3,3*,3,3,3,3,3,3,3,3*,3,3,3,4,3,3,3.071428571,
,16,3,3*,3,3,3,3,3,3,3,3,3,3*,3,4,3,3,3.071428571,
,17,3,3,3,3,3,3,3,3,3,2,3,3*,3,4,3,3,3,
,18,3,3,3,3,3,3,3,3,3,2,3,3*,3,4,3,3,3,
,19,2,3,3,3,3,3,3,3,3,2,3,3*,3,4,3,3,2.933333333,
,20,2,2,3,3,3,3,2,2,2,2,3,2,2,4,3,3,2.5625,
,21,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,3,2.375,
,22,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,3,2.375,
,23,2,2,2,2,3,2,2,2,2,1,2,2,1,4,3,3,2.1875,
,24,2,2,2,2,2,2,2,2,2,1,2,2,1,4,3,3,2.125,
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
6/25/2016,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,3,2,2.0625,
,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2.0625,
,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,5,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1.6875,
,6,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1.4375,
,7,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1.5625,
,8,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1.5625,
,9,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1.75,
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,11,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2.1875,
,12,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2.1875,
,13,2,2,2,2,3,3,2,2,2,2,2,2,2,4,3,3,2.375,
,14,2,2,3,2,3,3,2,2,2,2,3,2,2,5,2,3,2.5,
,15,2,2,3,3,3,3,2,2,2,2,3,3,2,5,2,3,2.625,
,16,2,2,3,3,3,3,2,3,3,2,3,2,2,5,2,3,2.6875,
,17,2,2,3,3,3,3,2,3,3,2,3,2,2,5,3,3,2.75,
,18,2,2,3,3,3,3,2,2,3,2,2,2,2,4,2,3,2.5,
,19,2,2,3,3,3,3,2,2,3,2,2,2,2,4,2,3,2.5,
,20,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,2.25,
,21,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2.125,
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,23,2,2,2,2,2,2,2*,2,2,2,2,2,2,3,2,2,2.066666667,
,24,2,2,2,2,2,2,2*,2,2,2,2,2,2,3,2,2,2.066666667,
,Daily Max,2,2,3,3,3,3,2,3,3,2,3,3,2,5,3,3,2.8125,
6/26/2016,1,2,2,2,2,2,2,2*,2,2,2,2,2,2,3,2,2,2.066666667,
,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2*,2,2,
,3,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2*,2,2,
,4,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2*,2,2,
,5,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2*,2,2,
,6,2,2,2,2,2,2,2*,2,2,2,1,2,2,2,2*,2,1.928571429,
,7,2,2,2,2,2,2,2*,2,2,2,1,2,1,2,2*,2,1.857142857,
,8,2,2,2,2,2,2,2*,2,2,2,1,2,1,2,2,2,1.866666667,
,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2*,2,2.066666667,
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2*,2,2.066666667,
,12,2,2,3,2,3,2,2,2,2,2,2,3,2,4,3,3,2.4375,
,13,2,2,3,2,3,3,2,2,2,2,3,3,2,4,3,3,2.5625,
,14,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,2.6875,
,15,2,3,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2.625,
,16,2,3,3,3,3,2,2,3,2,2,3,3,2,3,3,3,2.625,
,17,2,3,3,3,3,2,2,2,2,2,3,3,2,3,3,3,2.5625,
,18,2,3,2*,3,3,2,2,2,2,2,2,2,2,4,3,3,2.466666667,
,19,2,3,2*,2,3,2,2,2,2,2,2,2,2,3,3,3,2.333333333,
,20,2,3,2*,2,3,3,2,2,2,2,2,2,2,3,3,3,2.4,
,21,2,2,2*,2,3,2,2,2,2,2,2,2,2,3,3,3,2.266666667,
,22,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,3,3,2.2,
,23,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,24,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,Daily Max,2,3,3,3,3,3,2,3,3,2,3,3,2,4,3,3,2.8125,
6/27/2016,1,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,4,2,2,2*,2,2,2,2,2,2,2,1,2,2,2,2,2,1.933333333,
,5,2,2,2*,2,2,2,2,2*,2,2,1,2,1,2,2,1,1.785714286,
,6,2,2,2*,2,2,2,2,2,2,2,1,1,1,2,2,1,1.733333333,
